25.8516,5.3584,0.3156,0.978617,0.203263,0.031521 
25.8581,5.3104,0.1257,0.979057,0.201261,0.030681 
25.8657,5.2542,-0.0846,0.979563,0.198923,0.029751 
25.8739,5.1950,-0.2924,0.980085,0.196473,0.028832 
25.8827,5.1323,-0.5001,0.980626,0.193888,0.027914 
25.8922,5.0654,-0.7078,0.981192,0.191138,0.026995 
25.9022,4.9943,-0.9155,0.981778,0.188232,0.026076 
25.9128,4.9192,-1.1232,0.982385,0.185168,0.025157 
25.9241,4.8399,-1.3309,0.983011,0.181941,0.024238 
25.9358,4.7561,-1.5386,0.983656,0.178542,0.023319 
25.9482,4.6677,-1.7463,0.984320,0.174964,0.022400 
25.9610,4.5746,-1.9540,0.985002,0.171201,0.021482 
25.9744,4.4765,-2.1617,0.985700,0.167249,0.020563 
25.9883,4.3733,-2.3693,0.986414,0.163098,0.019644 
26.0026,4.2649,-2.5770,0.987142,0.158743,0.018726 
26.0173,4.1510,-2.7847,0.987883,0.154175,0.017807 
26.0324,4.0314,-2.9923,0.988635,0.149386,0.016888 
26.0479,3.9058,-3.1999,0.989396,0.144366,0.015969 
26.0636,3.7740,-3.4076,0.990163,0.139104,0.015047 
26.0795,3.6357,-3.6152,0.990936,0.133588,0.014122 
26.0956,3.4912,-3.8228,0.991709,0.127827,0.013191 
26.1110,3.3448,-4.0304,0.992455,0.121997,0.012263 
26.1257,3.1984,-4.2380,0.993166,0.116160,0.011339 
26.1395,3.0519,-4.4456,0.993842,0.110320,0.010417 
26.1525,2.9054,-4.6532,0.994482,0.104475,0.009496 
26.1647,2.7588,-4.8608,0.995087,0.098627,0.008575 
26.1761,2.6122,-5.0684,0.995658,0.092776,0.007655 
26.1867,2.4655,-5.2760,0.996192,0.086920,0.006734 
26.1965,2.3188,-5.4835,0.996692,0.081062,0.005814 
26.2054,2.1721,-5.6911,0.997156,0.075201,0.004894 
26.2135,2.0254,-5.8987,0.997585,0.069337,0.003973 
26.2208,1.8786,-6.1062,0.997979,0.063471,0.003053 
26.2273,1.7318,-6.3137,0.998337,0.057602,0.002132 
26.2330,1.5850,-6.5213,0.998660,0.051732,0.001212 
26.2356,1.4381,-6.7288,0.998948,0.045859,0.000292 
26.2469,1.2916,-6.9363,0.999200,0.039985,-0.000629 
26.2574,1.1451,-7.1439,0.999417,0.034109,-0.001549 
26.2671,0.9984,-7.3514,0.999598,0.028232,-0.002469 
26.2761,0.8517,-7.5589,0.999744,0.022355,-0.003390 
26.2842,0.7049,-7.7665,0.999855,0.016476,-0.004310 
26.2914,0.5580,-7.9740,0.999930,0.010597,-0.005230 
26.2979,0.4111,-8.1816,0.999970,0.004717,-0.006151 
26.3035,0.2641,-8.3892,0.999974,-0.001162,-0.007071 
26.3084,0.1170,-8.5968,0.999943,-0.007042,-0.007991 
26.3124,-0.0301,-8.8043,0.999877,-0.012921,-0.008912 
26.3155,-0.1772,-9.0119,0.999775,-0.018799,-0.009832 
26.3179,-0.3244,-9.2195,0.999638,-0.024677,-0.010752 
26.3194,-0.4716,-9.4271,0.999465,-0.030554,-0.011672 
26.3201,-0.6188,-9.6347,0.999257,-0.036430,-0.012593 
26.3200,-0.7661,-9.8424,0.999013,-0.042304,-0.013513 
26.3191,-0.9134,-10.0500,0.998735,-0.048177,-0.014433 
26.3173,-1.0606,-10.2576,0.998420,-0.054047,-0.015353 
26.3147,-1.2080,-10.4653,0.998071,-0.059916,-0.016273 
26.3113,-1.3553,-10.6729,0.997686,-0.065783,-0.017193 
26.3071,-1.5026,-10.8806,0.997266,-0.071647,-0.018113 
26.3021,-1.6499,-11.0882,0.996810,-0.077508,-0.019033 
26.2962,-1.7972,-11.2959,0.996319,-0.083366,-0.019953 
26.2895,-1.9445,-11.5036,0.995793,-0.089221,-0.020873 
26.2819,-2.0918,-11.7112,0.995232,-0.095073,-0.021793 
26.2736,-2.2390,-11.9189,0.994635,-0.100921,-0.022713 
26.2644,-2.3863,-12.1266,0.994003,-0.106766,-0.023633 
26.2544,-2.5335,-12.3343,0.993336,-0.112606,-0.024553 
26.2436,-2.6806,-12.5420,0.992634,-0.118443,-0.025473 
26.2319,-2.8278,-12.7498,0.991897,-0.124274,-0.026393 
26.2195,-2.9748,-12.9575,0.991124,-0.130101,-0.027313 
26.2062,-3.1219,-13.1652,0.990317,-0.135924,-0.028232 
26.1920,-3.2688,-13.3729,0.989474,-0.141741,-0.029152 
26.1771,-3.4158,-13.5807,0.988597,-0.147553,-0.030072 
26.1613,-3.5626,-13.7884,0.987684,-0.153359,-0.030991 
26.1447,-3.7094,-13.9962,0.986737,-0.159160,-0.031911 
26.1273,-3.8561,-14.2040,0.985755,-0.164954,-0.032831 
26.1091,-4.0028,-14.4117,0.984737,-0.170743,-0.033750 
26.0900,-4.1493,-14.6195,0.983685,-0.176525,-0.034670 
26.0701,-4.2958,-14.8273,0.982599,-0.182300,-0.035589 
26.0494,-4.4422,-15.0351,0.981477,-0.188069,-0.036509 
26.0279,-4.5885,-15.2429,0.980321,-0.193831,-0.037428 
26.0055,-4.7347,-15.4507,0.979130,-0.199585,-0.038347 
25.9824,-4.8808,-15.6585,0.977904,-0.205332,-0.039266 
25.9584,-5.0267,-15.8663,0.976644,-0.211072,-0.040186 
25.9336,-5.1726,-16.0742,0.975350,-0.216803,-0.041105 
25.9079,-5.3183,-16.2820,0.974020,-0.222527,-0.042024 
25.8815,-5.4640,-16.4898,0.972657,-0.228242,-0.042943 
25.8542,-5.6095,-16.6977,0.971259,-0.233949,-0.043862 
25.8261,-5.7548,-16.9056,0.969827,-0.239647,-0.044781 
25.7972,-5.9001,-17.1134,0.968360,-0.245336,-0.045699 
25.7675,-6.0451,-17.3213,0.966860,-0.251016,-0.046616 
25.7369,-6.1901,-17.5292,0.965325,-0.256686,-0.047529 
25.7055,-6.3348,-17.7370,0.963757,-0.262348,-0.048428 
25.6731,-6.4794,-17.9449,0.962157,-0.267999,-0.049297 
25.6397,-6.6238,-18.1528,0.960526,-0.273642,-0.050106 
25.6051,-6.7679,-18.3606,0.958865,-0.279276,-0.050817 
25.5692,-6.9116,-18.5684,0.957178,-0.284901,-0.051394 
25.5327,-7.0520,-18.7717,0.955502,-0.290400,-0.051811 
25.4975,-7.1825,-18.9611,0.953917,-0.295520,-0.052064 
25.4612,-7.3127,-19.1506,0.952310,-0.300631,-0.052206 
25.4239,-7.4426,-19.3400,0.950680,-0.305736,-0.052275 
25.3859,-7.5723,-19.5294,0.949025,-0.310832,-0.052303 
25.3471,-7.7018,-19.7187,0.947343,-0.315919,-0.052313 
25.3076,-7.8310,-19.9081,0.945634,-0.320998,-0.052315 
25.2675,-7.9601,-20.0975,0.943898,-0.326067,-0.052316 
25.2266,-8.0889,-20.2868,0.942135,-0.331127,-0.052316 
25.1852,-8.2176,-20.4762,0.940345,-0.336177,-0.052315 
25.1431,-8.3460,-20.6656,0.938528,-0.341217,-0.052315 
25.1003,-8.4742,-20.8549,0.936683,-0.346248,-0.052314 
25.0569,-8.6022,-21.0443,0.934812,-0.351269,-0.052314 
25.0128,-8.7300,-21.2337,0.932914,-0.356280,-0.052314 
24.9681,-8.8576,-21.4231,0.930989,-0.361280,-0.052313 
24.9227,-8.9849,-21.6124,0.929037,-0.366270,-0.052313 
24.8767,-9.1120,-21.8018,0.927058,-0.371249,-0.052312 
24.8300,-9.2388,-21.9912,0.925053,-0.376218,-0.052312 
24.7827,-9.3655,-22.1805,0.923021,-0.381176,-0.052312 
24.7347,-9.4918,-22.3699,0.920963,-0.386123,-0.052311 
24.6861,-9.6180,-22.5593,0.918878,-0.391059,-0.052311 
24.6369,-9.7439,-22.7486,0.916766,-0.395984,-0.052310 
24.5870,-9.8695,-22.9380,0.914629,-0.400897,-0.052310 
24.5365,-9.9949,-23.1274,0.912464,-0.405799,-0.052309 
24.4853,-10.1200,-23.3168,0.910274,-0.410689,-0.052309 
24.4335,-10.2448,-23.5061,0.908057,-0.415567,-0.052309 
24.3811,-10.3694,-23.6955,0.905815,-0.420433,-0.052308 
24.3280,-10.4938,-23.8849,0.903546,-0.425287,-0.052308 
24.2743,-10.6178,-24.0742,0.901251,-0.430129,-0.052307 
24.2200,-10.7416,-24.2636,0.898930,-0.434958,-0.052307 
24.1650,-10.8651,-24.4530,0.896583,-0.439775,-0.052306 
24.1094,-10.9883,-24.6424,0.894211,-0.444580,-0.052306 
24.0532,-11.1113,-24.8317,0.891813,-0.449371,-0.052305 
23.9689,-11.2924,-25.1116,0.888222,-0.456428,-0.052305 
24.1659,-11.3359,-25.0953,0.898991,-0.435902,-0.042488 
24.3819,-11.3884,-25.0801,0.909200,-0.415076,-0.032664 
24.5980,-11.4402,-25.0650,0.918840,-0.393968,-0.022835 
24.8141,-11.4914,-25.0498,0.927903,-0.372595,-0.013001 
25.0304,-11.5419,-25.0346,0.936380,-0.350975,-0.003164 
25.2468,-11.5917,-25.0194,0.944263,-0.329124,0.006677 
25.4633,-11.6410,-25.0043,0.951547,-0.307061,0.016520 
25.6798,-11.6895,-24.9891,0.958223,-0.284804,0.026363 
25.8965,-11.7374,-24.9739,0.964288,-0.262371,0.036207 
25.9193,-11.7367,-24.9680,0.969734,-0.239782,0.046050 
26.0145,-11.5243,-24.7687,0.970937,-0.234927,0.045714 
26.0760,-11.3844,-24.5695,0.972116,-0.230067,0.045377 
26.1369,-11.2443,-24.3703,0.973271,-0.225199,0.045041 
26.1969,-11.1038,-24.1710,0.974402,-0.220325,0.044706 
26.2563,-10.9629,-23.9718,0.975508,-0.215443,0.044372 
26.3148,-10.8218,-23.7725,0.976590,-0.210555,0.044039 
26.3726,-10.6803,-23.5733,0.977647,-0.205660,0.043707 
26.4297,-10.5385,-23.3740,0.978680,-0.200758,0.043377 
26.4859,-10.3964,-23.1747,0.979689,-0.195848,0.043049 
26.5415,-10.2540,-22.9755,0.980673,-0.190932,0.042724 
26.5962,-10.1114,-22.7762,0.981633,-0.186008,0.042401 
26.6502,-9.9684,-22.5770,0.982568,-0.181077,0.042081 
26.7034,-9.8251,-22.3777,0.983479,-0.176138,0.041765 
26.7559,-9.6816,-22.1785,0.984365,-0.171192,0.041451 
26.8075,-9.5378,-21.9793,0.985227,-0.166238,0.041142 
26.8584,-9.3937,-21.7801,0.986064,-0.161277,0.040836 
26.9085,-9.2494,-21.5810,0.986876,-0.156309,0.040535 
26.9579,-9.1048,-21.3818,0.987664,-0.151332,0.040238 
27.0065,-8.9600,-21.1827,0.988426,-0.146348,0.039946 
27.0542,-8.8149,-20.9836,0.989164,-0.141356,0.039659 
27.1012,-8.6696,-20.7845,0.989877,-0.136356,0.039378 
27.1475,-8.5240,-20.5855,0.990565,-0.131348,0.039102 
27.1929,-8.3782,-20.3865,0.991228,-0.126333,0.038832 
27.2375,-8.2322,-20.1875,0.991865,-0.121309,0.038567 
27.2814,-8.0860,-19.9886,0.992478,-0.116276,0.038309 
27.3245,-7.9396,-19.7896,0.993065,-0.111234,0.038057 
27.3668,-7.7929,-19.5907,0.993627,-0.106183,0.037811 
27.4083,-7.6460,-19.3918,0.994164,-0.101122,0.037572 
27.4490,-7.4989,-19.1929,0.994676,-0.096051,0.037340 
27.4889,-7.3516,-18.9939,0.995162,-0.090969,0.037114 
27.5280,-7.2040,-18.7949,0.995622,-0.085876,0.036896 
27.5664,-7.0563,-18.5959,0.996057,-0.080772,0.036684 
27.6039,-6.9083,-18.3969,0.996466,-0.075655,0.036480 
27.6407,-6.7600,-18.1978,0.996850,-0.070527,0.036284 
27.6766,-6.6116,-17.9987,0.997207,-0.065386,0.036095 
27.7118,-6.4629,-17.7995,0.997538,-0.060232,0.035913 
27.7462,-6.3140,-17.6002,0.997843,-0.055065,0.035740 
27.7797,-6.1649,-17.4009,0.998121,-0.049884,0.035575 
27.8125,-6.0156,-17.2014,0.998373,-0.044689,0.035418 
27.8445,-5.8660,-17.0019,0.998598,-0.039479,0.035270 
27.8756,-5.7162,-16.8023,0.998796,-0.034254,0.035130 
27.9051,-5.5708,-16.6086,0.998961,-0.029174,0.035004 
27.9337,-5.4251,-16.4149,0.999101,-0.024081,0.034888 
27.9617,-5.2793,-16.2212,0.999215,-0.018978,0.034782 
27.9888,-5.1334,-16.0276,0.999302,-0.013864,0.034687 
28.0152,-4.9874,-15.8339,0.999363,-0.008738,0.034603 
28.0408,-4.8412,-15.6402,0.999397,-0.003600,0.034530 
28.0657,-4.6948,-15.4465,0.999405,0.001549,0.034468 
28.0898,-4.5484,-15.2528,0.999385,0.006711,0.034417 
28.1132,-4.4018,-15.0592,0.999338,0.011884,0.034379 
28.1357,-4.2551,-14.8655,0.999264,0.017068,0.034351 
28.1575,-4.1083,-14.6718,0.999163,0.022261,0.034333 
28.1786,-3.9614,-14.4781,0.999033,0.027462,0.034323 
28.1989,-3.8144,-14.2845,0.998877,0.032669,0.034320 
28.2184,-3.6672,-14.0908,0.998693,0.037882,0.034323 
28.2371,-3.5200,-13.8971,0.998481,0.043099,0.034331 
28.2551,-3.3726,-13.7034,0.998241,0.048319,0.034343 
28.2723,-3.2252,-13.5097,0.997974,0.053540,0.034357 
28.2887,-3.0777,-13.3161,0.997680,0.058760,0.034373 
28.3044,-2.9301,-13.1224,0.997358,0.063980,0.034389 
28.3193,-2.7824,-12.9287,0.997010,0.069197,0.034404 
28.3334,-2.6347,-12.7350,0.996634,0.074409,0.034418 
28.3468,-2.4869,-12.5413,0.996231,0.079617,0.034427 
28.3594,-2.3390,-12.3477,0.995801,0.084820,0.034435 
28.3712,-2.1910,-12.1540,0.995345,0.090017,0.034439 
28.3822,-2.0430,-11.9603,0.994861,0.095210,0.034441 
28.3925,-1.8949,-11.7666,0.994351,0.100398,0.034442 
28.4020,-1.7468,-11.5729,0.993814,0.105582,0.034441 
28.4107,-1.5987,-11.3793,0.993250,0.110762,0.034439 
28.4187,-1.4504,-11.1856,0.992659,0.115938,0.034435 
28.4259,-1.3022,-10.9919,0.992042,0.121111,0.034432 
28.4323,-1.1539,-10.7982,0.991397,0.126279,0.034428 
28.4379,-1.0056,-10.6045,0.990726,0.131445,0.034424 
28.4428,-0.8572,-10.4109,0.990027,0.136607,0.034420 
28.4468,-0.7089,-10.2172,0.989302,0.141766,0.034417 
28.4502,-0.5605,-10.0235,0.988549,0.146923,0.034416 
28.4527,-0.4121,-9.8298,0.987769,0.152077,0.034415 
28.4545,-0.2637,-9.6361,0.986963,0.157227,0.034415 
28.4554,-0.1152,-9.4425,0.986129,0.162373,0.034415 
28.4557,0.0332,-9.2488,0.985269,0.167515,0.034416 
28.4551,0.1816,-9.0551,0.984381,0.172653,0.034417 
28.4538,0.3300,-8.8614,0.983467,0.177787,0.034419 
28.4516,0.4784,-8.6677,0.982526,0.182915,0.034420 
28.4488,0.6268,-8.4741,0.981558,0.188038,0.034420 
28.4451,0.7752,-8.2804,0.980564,0.193156,0.034421 
28.4407,0.9236,-8.0867,0.979543,0.198268,0.034420 
28.4355,1.0719,-7.8930,0.978496,0.203373,0.034419 
28.4295,1.2202,-7.6993,0.977423,0.208472,0.034417 
28.4227,1.3685,-7.5057,0.976323,0.213564,0.034414 
28.4152,1.5167,-7.3120,0.975196,0.218650,0.034410 
28.4069,1.6649,-7.1183,0.974044,0.223729,0.034406 
28.3979,1.8131,-6.9246,0.972865,0.228802,0.034401 
28.3880,1.9612,-6.7309,0.971659,0.233869,0.034397 
28.3774,2.1092,-6.5372,0.970427,0.238930,0.034393 
28.3660,2.2572,-6.3436,0.969169,0.243986,0.034390 
28.3538,2.4051,-6.1499,0.967884,0.249036,0.034388 
28.3409,2.5530,-5.9562,0.966572,0.254080,0.034387 
28.3272,2.7008,-5.7625,0.965233,0.259120,0.034388 
28.3127,2.8485,-5.5688,0.963867,0.264154,0.034392 
28.2975,2.9961,-5.3752,0.962474,0.269184,0.034397 
28.2815,3.1437,-5.1815,0.961055,0.274208,0.034406 
28.2647,3.2912,-4.9878,0.959608,0.279229,0.034417 
28.2472,3.4385,-4.7941,0.958133,0.284245,0.034432 
28.2288,3.5858,-4.6004,0.956632,0.289255,0.034449 
28.2097,3.7330,-4.4068,0.955104,0.294258,0.034467 
28.1899,3.8801,-4.2131,0.953550,0.299253,0.034485 
28.1693,4.0271,-4.0194,0.951971,0.304238,0.034501 
28.1479,4.1740,-3.8257,0.950367,0.309212,0.034513 
28.1257,4.3207,-3.6320,0.948738,0.314173,0.034522 
28.1028,4.4674,-3.4384,0.947085,0.319121,0.034526 
28.0791,4.6139,-3.2447,0.945409,0.324053,0.034522 
28.0547,4.7603,-3.0510,0.943710,0.328969,0.034511 
28.0295,4.9066,-2.8573,0.941989,0.333868,0.034491 
28.0035,5.0527,-2.6636,0.940246,0.338747,0.034460 
27.9768,5.1987,-2.4700,0.938483,0.343607,0.034417 
27.9493,5.3446,-2.2763,0.936699,0.348444,0.034362 
27.9210,5.4903,-2.0826,0.934894,0.353265,0.034298 
27.8920,5.6358,-1.8889,0.933066,0.358073,0.034231 
27.8622,5.7812,-1.6952,0.931212,0.362873,0.034165 
27.8317,5.9265,-1.5016,0.929331,0.367670,0.034106 
27.8004,6.0716,-1.3079,0.927421,0.372466,0.034057 
27.7683,6.2165,-1.1142,0.925479,0.377267,0.034024 
27.7355,6.3613,-0.9205,0.923504,0.382077,0.034011 
27.7020,6.5058,-0.7268,0.921494,0.386900,0.034023 
27.6677,6.6502,-0.5332,0.919445,0.391741,0.034065 
27.6326,6.7945,-0.3395,0.917355,0.396602,0.034141 
27.5968,6.9385,-0.1458,0.915223,0.401489,0.034257 
27.5602,7.0824,0.0479,0.913045,0.406405,0.034418 
27.5229,7.2260,0.2416,0.910818,0.411354,0.034627 
27.4848,7.3695,0.4352,0.908549,0.416321,0.034868 
27.4460,7.5127,0.6289,0.906246,0.421290,0.035126 
27.4065,7.6558,0.8226,0.903915,0.426246,0.035384 
27.3662,7.7986,1.0163,0.901565,0.431175,0.035625 
27.3251,7.9413,1.2100,0.899203,0.436061,0.035834 
27.2833,8.0837,1.4036,0.896839,0.440890,0.035995 
27.2408,8.2259,1.5973,0.894481,0.445648,0.036090 
27.1975,8.3679,1.7910,0.892137,0.450320,0.036104 
27.1535,8.5096,1.9847,0.889818,0.454892,0.036020 
27.1087,8.6511,2.1783,0.887533,0.459350,0.035822 
27.0632,8.7924,2.3720,0.885291,0.463681,0.035494 
27.0170,8.9334,2.5657,0.883103,0.467870,0.035019 
26.9700,9.0742,2.7594,0.880979,0.471905,0.034382 
26.9136,9.2156,2.9551,0.878970,0.475682,0.033725 
26.8516,9.3589,3.1401,0.877356,0.478667,0.033525 
26.7855,9.5100,3.3194,0.875855,0.481429,0.033237 
26.7153,9.6679,3.4915,0.874451,0.484002,0.032828 
26.6415,9.8316,3.6556,0.873165,0.486349,0.032362 
26.5620,10.0054,3.8154,0.871972,0.488517,0.031869 
26.4797,10.1829,3.9649,0.870915,0.490430,0.031389 
26.3952,10.3628,4.1035,0.869990,0.492098,0.030925 
26.3065,10.5494,4.2348,0.869161,0.493591,0.030455 
26.2136,10.7429,4.3587,0.868415,0.494932,0.029955 
26.1172,10.9413,4.4737,0.867750,0.496130,0.029422 
26.0169,11.1453,4.5800,0.867155,0.497201,0.028860 
25.9160,11.3485,4.6744,0.866641,0.498129,0.028297 
25.8112,11.5573,4.7601,0.866182,0.498959,0.027722 
25.7058,11.7651,4.8343,0.865785,0.499678,0.027166 
25.5965,11.9784,4.8993,0.865430,0.500323,0.026621 
25.4868,12.1903,4.9531,0.865120,0.500884,0.026117 
25.3732,12.4074,4.9971,0.864840,0.501392,0.025651 
25.2568,12.6276,5.0304,0.864585,0.501853,0.025239 
25.1424,12.8420,5.0520,0.864356,0.502264,0.024893 
25.0263,13.0575,5.0630,0.864138,0.502654,0.024587 
24.9650,13.1704,5.0645,0.864026,0.502854,0.024439 
24.9650,13.1704,5.3252,0.864138,0.502654,0.024587 
24.9650,13.1704,5.5973,0.864138,0.502654,0.024587 
24.9650,13.1704,5.8814,0.864138,0.502654,0.024587 
24.9650,13.1704,6.1779,0.864138,0.502654,0.024587 
24.9650,13.1704,6.4875,0.864138,0.502654,0.024587 
24.9650,13.1704,6.8106,0.864138,0.502654,0.024587 
24.9650,13.1704,7.1480,0.864138,0.502654,0.024587 
24.9650,13.1704,7.5001,0.864138,0.502654,0.024587 
25.4609,12.6401,7.5050,0.876396,0.480964,0.024580 
25.7681,12.0014,7.5050,0.888109,0.458975,0.024572 
26.0593,11.3553,7.5050,0.899271,0.436701,0.024565 
26.3343,10.7021,7.5050,0.909875,0.414156,0.024558 
26.5929,10.0422,7.5050,0.919913,0.391354,0.024551 
26.8350,9.3761,7.5050,0.929380,0.368308,0.024544 
27.0604,8.7042,7.5050,0.938269,0.345034,0.024537 
27.2690,8.0269,7.5050,0.946576,0.321545,0.024530 
27.4607,7.3445,7.5050,0.954295,0.297857,0.024523 
27.6352,6.6576,7.5050,0.961422,0.273984,0.024516 
27.7926,5.9666,7.5050,0.967951,0.249940,0.024509 
27.9327,5.2719,7.5050,0.973879,0.225742,0.024502 
28.0555,4.5738,7.5050,0.979202,0.201403,0.024495 
28.1608,3.8730,7.5050,0.983917,0.176939,0.024488 
28.2486,3.1697,7.5050,0.988021,0.152365,0.024481 
28.3188,2.4645,7.5050,0.991511,0.127696,0.024474 
28.3715,1.7577,7.5050,0.994386,0.102949,0.024467 
28.4065,1.0498,7.5050,0.996643,0.078137,0.024460 
28.4238,0.3413,7.5050,0.998280,0.053276,0.024453 
28.4235,-0.3674,7.5050,0.999298,0.028383,0.024446 
28.2056,-1.0766,7.5001,0.999695,0.003472,0.024439 
28.2056,-1.0766,7.1480,0.999695,0.003472,0.024439 
28.2056,-1.0766,6.8106,0.999695,0.003472,0.024439 
28.2056,-1.0766,6.4875,0.999695,0.003472,0.024439 
28.2056,-1.0766,6.1779,0.999695,0.003472,0.024439 
28.2056,-1.0766,5.8814,0.999695,0.003472,0.024439 
28.2056,-1.0766,5.5973,0.999695,0.003472,0.024439 
28.2056,-1.0766,5.3252,0.999695,0.003472,0.024439 
28.2056,-1.0766,5.0645,0.999695,0.003472,0.024439 
28.2115,-0.8270,5.0589,0.999695,0.005566,0.024072 
28.2164,-0.5839,5.0426,0.999693,0.007581,0.023577 
28.2205,-0.3398,5.0155,0.999691,0.009563,0.022926 
28.2238,-0.0949,4.9771,0.999690,0.011492,0.022103 
28.2264,0.1504,4.9273,0.999688,0.013346,0.021093 
28.2282,0.3874,4.8680,0.999688,0.015046,0.019928 
28.2294,0.6207,4.7986,0.999689,0.016610,0.018589 
28.2300,0.8498,4.7194,0.999692,0.018025,0.017086 
28.2300,1.0749,4.6303,0.999695,0.019280,0.015427 
28.2295,1.2960,4.5315,0.999700,0.020365,0.013623 
28.2286,1.5134,4.4227,0.999705,0.021270,0.011683 
28.2271,1.7270,4.3039,0.999712,0.021985,0.009621 
28.2253,1.9366,4.1748,0.999719,0.022498,0.007451 
28.2231,2.1424,4.0350,0.999727,0.022797,0.005190 
28.2206,2.3435,3.8846,0.999734,0.022870,0.002861 
28.2178,2.5365,3.7260,0.999742,0.022709,0.000526 
28.2149,2.7206,3.5603,0.999749,0.022311,-0.001782 
28.2119,2.8959,3.3876,0.999756,0.021694,-0.004055 
28.2089,3.0626,3.2084,0.999762,0.020877,-0.006286 
28.2058,3.2206,3.0226,0.999767,0.019876,-0.008466 
28.2027,3.3700,2.8306,0.999769,0.018706,-0.010590 
28.1998,3.5108,2.6323,0.999769,0.017378,-0.012652 
28.1969,3.6429,2.4278,0.999766,0.015905,-0.014644 
28.1942,3.7662,2.2173,0.999761,0.014297,-0.016559 
28.1917,3.8796,2.0026,0.999752,0.012580,-0.018376 
28.1895,3.9859,1.7778,0.999740,0.010707,-0.020138 
28.1875,4.0816,1.5496,0.999724,0.008739,-0.021787 
28.1860,4.1669,1.3182,0.999706,0.006682,-0.023318 
28.1848,4.2417,1.0837,0.999684,0.004544,-0.024726 
28.1841,4.3060,0.8464,0.999659,0.002331,-0.026006 
28.1838,4.3599,0.6061,0.999631,0.000050,-0.027153 
28.1840,4.4033,0.3632,0.999601,-0.002290,-0.028159 
28.1847,4.4359,0.1178,0.999568,-0.004678,-0.029017 
28.1859,4.4575,-0.1277,0.999533,-0.007086,-0.029713 
28.1876,4.4681,-0.3726,0.999497,-0.009503,-0.030264 
28.1899,4.4681,-0.6168,0.999458,-0.011924,-0.030692 
28.1926,4.4574,-0.8601,0.999416,-0.014343,-0.031014 
28.1958,4.4361,-1.1023,0.999371,-0.016758,-0.031249 
28.1994,4.4044,-1.3432,0.999323,-0.019171,-0.031415 
28.2034,4.3622,-1.5827,0.999270,-0.021583,-0.031526 
28.2079,4.3094,-1.8205,0.999212,-0.024003,-0.031599 
28.2127,4.2463,-2.0562,0.999149,-0.026434,-0.031648 
28.2177,4.1734,-2.2875,0.999081,-0.028871,-0.031686 
28.2232,4.0884,-2.5211,0.999003,-0.031406,-0.031724 
28.2290,3.9935,-2.7497,0.998917,-0.033984,-0.031773 
28.2348,3.8890,-2.9733,0.998822,-0.036627,-0.031843 
28.2408,3.7748,-3.1919,0.998714,-0.039360,-0.031944 
28.2468,3.6511,-3.4056,0.998593,-0.042212,-0.032082 
28.2528,3.5176,-3.6142,0.998456,-0.045220,-0.032263 
28.2587,3.3743,-3.8178,0.998299,-0.048421,-0.032487 
28.2726,3.2228,-4.0178,0.998111,-0.052074,-0.032588 
28.2890,3.0752,-4.2116,0.997881,-0.056567,-0.032139 
28.3047,2.9275,-4.4054,0.997610,-0.061374,-0.031745 
